name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,current_club,current_club_url,current_club_id,joined,fetched_name,national_team,player_id,full_name,first_left,age_first_left,started_abroad,no_transfers,days_abroad,days_home,currently_abroad,total_days,has_played_home_over_16
Federico Santiago Valverde Dipetta,1998-07-22,"Montevideo, Uruguay",24,"1,82 m",Uruguay,midfield - Central Midfield,right,Real Madrid,/real-madrid/startseite/verein/418,418,"Jul 1, 2018",Federico Valverde,uruguay,369081,,2016-07-22,18.00173857094944,False,False,2312,731,True,3043,True
Nicolás Alejandro Tagliafico,1992-08-31,"Rafael Calzada, Argentina",30,"1,72 m",Argentina,Defender - Left-Back,left,Olympique Lyon,/olympique-lyon/startseite/verein/1041,1041,"Jul 23, 2022",Nicolás Tagliafico,argentina,131225,,2010-07-01,17.83198833651615,False,False,2084,3110,True,5194,True
Mark Thomas Harris,1998-12-29,"Swansea, Wales",23,"1,82 m",Wales,Attack - Centre-Forward,right,Cardiff City,/cardiff-city/startseite/verein/603,603,"Jul 1, 2020",Mark Harris,wales,344012,,2019-01-01,20.008624407072013,False,False,128,2755,False,2883,True
,1991-01-26,"Catanduva, Brazil",31,"1,81 m",Brazil,Defender - Left-Back,left,Juventus FC,/juventus-fc/startseite/verein/506,506,"Aug 20, 2015",Alex Sandro,brazil,79960,Alex Sandro Lobo Silva,2011-06-30,20.424786272134266,False,False,4189,1588,True,5777,True
Michał Skóraś,2000-02-15,"Jastrzębie-Zdrój, Poland",22,"1,72 m",Poland,Attack - Right Winger,right,Lech Poznan,/lech-poznan/startseite/verein/238,238,"Jul 1, 2019",Michal Skoras,poland,393565,,,,False,False,0,2470,False,2470,True
Jesús Daniel Gallardo Vasconcelos,1994-08-15,"Cárdenas, Mexico",28,"1,76 m",Mexico,Defender - Left-Back,left,CF Monterrey,/cf-monterrey/startseite/verein/2407,2407,"Jul 1, 2018",Jesús Gallardo,mexico,344854,,,,False,False,0,4480,False,4480,True
Arthur Nicolas Theate,2000-05-25,"Liège, Belgium",22,"1,85 m",Belgium,Defender - Centre-Back,left,Stade Rennais FC,/stade-rennais-fc/startseite/verein/273,273,"Jul 29, 2022",Arthur Theate,belgium,368891,,2022-07-01,22.100385360411234,False,False,450,1920,True,2370,True
Romelu Menama Lukaku Bolingoli,1993-05-13,"Antwerpen, Belgium",29,"1,91 m",Belgium,Attack - Centre-Forward,left,Inter Milan,/inter-milan/startseite/verein/46,46,"Jul 1, 2022",Romelu Lukaku,belgium,96341,,2011-08-08,18.23719857355045,False,False,4122,817,True,4939,True
José Diogo Dalot Teixeira,1999-03-18,"Braga, Portugal",23,"1,83 m",Portugal,Defender - Right-Back,right,Manchester United,/manchester-united/startseite/verein/985,985,"Jul 1, 2018",Diogo Dalot,portugal,357147,,2018-07-01,19.288554864234037,False,False,1603,1201,True,2804,True
,1996-05-02,"Bremen, Germany",26,"1,85 m",Germany,midfield - Attacking Midfield,right,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,16,"Jul 1, 2019",Julian Brandt,germany,187492,,,,False,False,0,3854,False,3854,True
Marcos Llorente Moreno,1995-01-30,"Madrid, Spain",27,"1,84 m",Spain,midfield - Central Midfield,right,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Jul 1, 2019",Marcos Llorente,spain,282411,,,,False,False,0,4312,False,4312,True
Nikola Vlašić,1997-10-04,"Split, Croatia",25,"1,78 m",Croatia,midfield - Attacking Midfield,right,Torino FC,/torino-fc/startseite/verein/416,416,"Aug 11, 2022",Nikola Vlasic,croatia,293200,,2017-08-31,19.90732184781344,False,False,1907,1427,True,3334,True
조규성,1998-01-25,"Ansan, Gyeonggi, Korea, South",24,"1,88 m","Korea, South",Attack - Centre-Forward,right,Jeonbuk Hyundai Motors,/jeonbuk-hyundai-motors/startseite/verein/6502,6502,"Jan 29, 2020",Gue-sung Cho,south korea,652537,,,,False,False,0,3221,False,3221,True
نصير مزراوي,1997-11-14,"Leiderdorp, Netherlands",25,"1,83 m",Morocco,Defender - Right-Back,right,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 1, 2022",Noussair Mazraoui,morocco,340456,,,,True,True,3293,0,True,3293,False
Милош Дегенек,1994-04-28,"Knin, Croatia",28,"1,87 m",Australia,Defender - Centre-Back,right,Columbus Crew,/columbus-crew/startseite/verein/813,813,"Jan 24, 2022",Milos Degenek,australia,187353,,2012-07-01,18.176964619396703,False,False,3794,795,True,4589,True
,1983-11-08,"Enschede, Netherlands",39,"1,87 m",Netherlands,Goalkeeper,right,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,610,"Jul 1, 2021",Remko Pasveer,netherlands,25520,,,,False,False,0,8413,False,8413,True
Ángel Israel Mena Delgado,1988-01-21,"Guayaquil, Ecuador",34,"1,68 m",Ecuador,Attack - Right Winger,left,Club León FC,/club-leon-fc/startseite/verein/4941,4941,"Jan 1, 2019",,,123609,,2017-01-01,28.94789078488949,False,False,2149,4729,True,6878,True
Douglas Andrey López Araya,1998-09-21,"Alajuela, Costa Rica",24,"1,80 m",Costa Rica,midfield - Defensive Midfield,right,CS Herediano,/cs-herediano/startseite/verein/2677,2677,"Jan 1, 2022",Douglas López,costa rica,580201,,,,False,False,0,2982,False,2982,True
Nicholas Williams Arthuer,2002-07-12,"Pamplona, Spain",20,"1,81 m",Spain,Attack - Right Winger,right,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,621,"Jul 1, 2021",Nico Williams,spain,709187,,,,False,False,0,1592,False,1592,True
Милош Вељковић,1995-09-26,"Basel, Switzerland",27,"1,88 m",Serbia,Defender - Centre-Back,right,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,86,"Feb 1, 2016",Miloš Veljković,serbia,202228,,,,True,True,4073,0,True,4073,False
Alfredo Talavera Díaz,1982-09-18,"La Barca, Mexico",40,"1,91 m",Mexico,Goalkeeper,right,FC Juárez,/fc-juarez/startseite/verein/49283,49283,"Jul 1, 2022",Alfredo Talavera,mexico,50965,,,,False,False,0,8829,False,8829,True
Noah Arinze Okafor,2000-05-24,"Binningen, Switzerland",22,"1,85 m",Switzerland,Attack - Centre-Forward,right,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,409,"Jan 31, 2020",Noah Okafor,switzerland,346890,,2020-01-31,19.68828928725436,False,False,1024,1347,True,2371,True
André Miguel Valente Silva,1995-11-06,"Baguim do Monte, Portugal",27,"1,85 m",Portugal,Attack - Centre-Forward,right,RB Leipzig,/rb-leipzig/startseite/verein/23826,23826,"Jul 2, 2021",André Silva,portugal,198008,,2017-07-01,21.65136861126512,False,False,1968,2064,True,4032,True
Iliman Cheikh Baroy Ndiaye,2000-03-06,"Rouen, France",22,"1,80 m",Senegal,midfield - Attacking Midfield,,Sheffield United,/sheffield-united/startseite/verein/350,350,"Jul 1, 2021",Iliman Ndiaye,senegal,623570,,,,True,True,1719,731,True,2450,True
Ikoma Loïs Openda,2000-02-16,"Luik, Belgium",22,"1,77 m",Belgium,Attack - Centre-Forward,right,RC Lens,/rc-lens/startseite/verein/826,826,"Jul 6, 2022",Loïs Openda,belgium,368887,,2018-07-01,18.371356016892886,False,False,846,1623,True,2469,True
,1995-02-09,"João Pessoa, Brazil",27,"1,72 m",Portugal,midfield - Right Midfield,right,FC Porto,/fc-porto/startseite/verein/720,720,"Sep 1, 2014",Otávio,portugal,231289,Otávio Edmilson da Silva Monteiro,,,True,True,1300,3002,False,4302,True
谷口 彰悟,1991-07-15,"Kumamoto, Kumamoto, Japan",31,"1,83 m",Japan,Defender - Centre-Back,right,Kawasaki Frontale,/kawasaki-frontale/startseite/verein/9598,9598,"Feb 1, 2014",Shogo Taniguchi,japan,307870,,,,False,False,0,5607,False,5607,True
Paulo Bruno Exequiel Dybala,1993-11-15,"Laguna Larga, Argentina",28,"1,77 m",Argentina,Attack - Second Striker,left,AS Roma,/as-roma/startseite/verein/12,12,"Jul 20, 2022",Paulo Dybala,argentina,206050,,2012-07-20,18.6780016016756,False,False,3775,978,True,4753,True
Carlos Armando Gruezo Arboleda,1995-04-19,"Santo Domingo, Ecuador",27,"1,71 m",Ecuador,midfield - Defensive Midfield,right,FC Augsburg,/fc-augsburg/startseite/verein/167,167,"Jul 2, 2019",,,189475,,2014-01-30,18.78477997494815,False,False,3216,1017,True,4233,True
,1995-06-03,"Artesia, California, United States",27,"1,73 m",United States,midfield - Central Midfield,,Seattle Sounders FC,/seattle-sounders-fc/startseite/verein/9636,9636,"Jan 15, 2015",Cristian Roldán,united states,354792,,,,False,False,0,4188,False,4188,True
Sean Everet Johnson,1989-05-31,"Lilburn, Georgia, United States",33,"1,90 m",United States,Goalkeeper,right,New York City FC,/new-york-city-fc/startseite/verein/40058,40058,"Dec 12, 2016",Sean Johnson,united states,126630,,,,False,False,0,6382,False,6382,True
ميلاد محمدی کشمرزی,1993-09-29,"Tehran, Iran",29,"1,78 m",Iran,Defender - Left-Back,left,AEK Athens,/aek-athens/startseite/verein/2441,2441,"Sep 17, 2021",Milad Mohammadi,iran,333355,,2016-02-06,22.355010712061166,False,False,2479,2321,True,4800,True
Daniel Owen James,1997-11-10,"Beverley, England",25,"1,70 m",Wales,Attack - Right Winger,right,Fulham FC,/fulham-fc/startseite/verein/931,931,"Sep 1, 2022",Daniel James,wales,319301,,,,True,True,1532,1765,True,3297,True
Jerome Ngom Mbekeli,1998-09-30,"Yaoundé, Cameroon",24,"1,75 m",Cameroon,Attack - Left Winger,both,Apejes FC de Mfou,/apejes-fc-de-mfou/startseite/verein/26349,26349,"Jan 15, 2021",Jerome Ngom Mbekeli,cameroon,652782,,,,True,True,2299,674,False,2973,True
Diego José Palacios Espinoza,1999-07-12,"Guayaquil, Ecuador",23,"1,69 m",Ecuador,Defender - Left-Back,left,Los Angeles FC,/los-angeles-fc/startseite/verein/51828,51828,"Aug 7, 2019",,,425567,,2017-01-01,17.476060425607645,False,False,1543,1145,True,2688,True
,2000-01-09,"Sabon Zango, Ghana",22,"1,79 m",Ghana,Attack - Right Winger,left,Club Brugge KV,/club-brugge-kv/startseite/verein/2282,2282,"Aug 27, 2021",,,564489,,2018-01-30,18.059234618096195,False,False,1755,752,True,2507,True
権田 修一,1989-03-03,"Setagaya, Tokio, Japan",33,"1,87 m",Japan,Goalkeeper,right,Shimizu S-Pulse,/shimizu-s-pulse/startseite/verein/1062,1062,"Jan 9, 2022",Shuichi Gonda,japan,79517,,2007-02-01,17.916863453732795,False,False,1069,5402,False,6471,True
DeAndre Roselle Yedlin,1993-07-09,"Seattle, Washington, United States",29,"1,73 m",United States,Defender - Right-Back,right,Inter Miami CF,/inter-miami-cf/startseite/verein/69261,69261,"Feb 2, 2022",DeAndre Yedlin,united states,255916,,2015-01-03,21.48709419084581,False,False,2588,2294,False,4882,True
,1996-06-25,"Freiburg, Germany",26,"1,81 m",Tunisia,Defender - Right-Back,right,FC Luzern,/fc-luzern/startseite/verein/434,434,"Feb 2, 2022",,,192167,,,,True,True,3800,0,True,3800,False
Christian Thers Nørgaard,1994-03-10,"København, Denmark",28,"1,87 m",Denmark,midfield - Defensive Midfield,right,Brentford FC,/brentford-fc/startseite/verein/1148,1148,"Jul 1, 2019",Christian Nörgaard,denmark,148367,,2012-01-25,17.878532755634954,False,False,2159,2479,True,4638,True
Daniel Vukovic / Даниел Вуковић,1985-03-27,"Sydney, Australia",37,"1,87 m",Australia,Goalkeeper,right,Central Coast Mariners,/central-coast-mariners/startseite/verein/6954,6954,"Aug 5, 2022",Danny Vukovic,australia,43113,,2005-07-01,20.263249758721944,False,False,2313,5595,False,7908,True
César Azpilicueta Tanco,1989-08-28,"Pamplona, Spain",33,"1,78 m",Spain,Defender - Right-Back,right,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Aug 24, 2012",César Azpilicueta,spain,57500,,2010-07-01,20.84094813719652,False,False,4525,1768,True,6293,True
伊東 純也,1993-03-09,"Yokosuka, Kanagawa, Japan",29,"1,76 m",Japan,Attack - Right Winger,right,Stade Reims,/stade-reims/startseite/verein/1421,1421,"Jul 29, 2022",Junya Ito,japan,348791,,2020-07-01,27.313360301717353,False,False,1388,3616,True,5004,True
علي معلول,1990-01-01,"Sfax, Tunisia",32,"1,75 m",Tunisia,Defender - Left-Back,left,El Ahly Cairo,/el-ahly-cairo/startseite/verein/7,7,"Jul 25, 2016",,,133042,,2016-07-25,26.5631737818025,False,False,2309,3858,True,6167,True
يوسف المساكني,1990-10-28,"Tunis, Tunisia",32,"1,79 m",Tunisia,Attack - Left Winger,right,Al-Arabi SC,/al-arabi-sc/startseite/verein/1230,1230,"Jul 14, 2022",,,69110,,2013-01-01,22.1797846636139,False,False,3610,2257,True,5867,True
,1989-09-13,"Weilheim in Oberbayern, Germany",33,"1,85 m",Germany,Attack - Second Striker,right,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 1, 2009",Thomas Müller,germany,58358,,,,False,False,0,6277,False,6277,True
Piotr Sebastian Zieliński,1994-05-20,"Ząbkowice Śląskie, Poland",28,"1,80 m",Poland,midfield - Attacking Midfield,both,SSC Napoli,/ssc-napoli/startseite/verein/6195,6195,"Aug 4, 2016",Piotr Zielinski,poland,181136,,2011-07-01,17.11465670068516,False,False,4160,407,True,4567,True
غيلان الشعلالي,1994-02-28,"La Manouba, Tunisia",28,"1,79 m",Tunisia,midfield - Central Midfield,right,Esperance Tunis,/esperance-tunis/startseite/verein/3342,3342,"Jul 10, 2020",,,346776,,2014-07-01,20.337173247910634,False,False,354,4294,False,4648,True
Djorkaeff Néicer Reasco González,1999-01-18,"Quito, Ecuador",23,"1,72 m",Ecuador,Attack - Centre-Forward,right,CA Newell's Old Boys,/ca-newells-old-boys/startseite/verein/1286,1286,"Feb 10, 2022",,,473346,,2017-01-01,17.955194151830632,False,False,618,2245,True,2863,True
Néstor Fernando Muslera Micol,1986-06-16,"Buenos Aires, Argentina",36,"1,90 m",Uruguay,Goalkeeper,right,Galatasaray,/galatasaray/startseite/verein/141,141,"Aug 11, 2011",Fernando Muslera,uruguay,58088,,2007-08-01,21.125690465923324,False,False,5590,1872,True,7462,True
シュミット ダニエル,1992-02-03,"---, Illinois, United States",30,"1,97 m",Japan,Goalkeeper,right,Sint-Truidense VV,/sint-truidense-vv/startseite/verein/475,475,"Jul 18, 2019",Daniel Schmidt,japan,158799,,2019-07-18,27.452993559073764,False,False,1221,4183,True,5404,True
堂安 律,1998-06-16,"Amagasaki, Hyogo, Japan",24,"1,72 m",Japan,Attack - Right Winger,left,SC Freiburg,/sc-freiburg/startseite/verein/60,60,"Jul 5, 2022",Ritsu Doan,japan,358504,,2018-07-01,20.041479291155877,False,False,1967,1112,True,3079,True
Ethan Shea Horvath,1995-06-09,"Highlands Ranch, Colorado, United States",27,"1,95 m",United States,Goalkeeper,right,Luton Town,/luton-town/startseite/verein/1031,1031,"Jul 2, 2022",Ethan Horvath,united states,242284,,2013-06-13,18.012690198977392,False,False,3447,735,True,4182,True
Daniel Carvajal Ramos,1992-01-11,"Leganés, Spain",30,"1,73 m",Spain,Defender - Right-Back,right,Real Madrid,/real-madrid/startseite/verein/418,418,"Jul 1, 2013",Daniel Carvajal,spain,138927,,2012-07-11,20.498709761322957,False,False,355,5072,False,5427,True
,2000-05-10,,22,"1,88 m",Saudi Arabia,Goalkeeper,,Al-Nassr FC,/al-nassr-fc/startseite/verein/18544,18544,"Jul 1, 2019",Nawaf Al-Aqidi,saudi arabia,886183,,,,False,False,0,2385,False,2385,True
Dylan James Christopher Levitt,2000-11-17,"Bodelwyddan, Wales",21,"1,80 m",Wales,midfield - Central Midfield,right,Dundee United FC,/dundee-united-fc/startseite/verein/1519,1519,"Jul 7, 2022",Dylan Levitt,wales,496652,,,,True,True,2194,0,True,2194,False
Cody Mathès Gakpo,1999-05-07,"Eindhoven, Netherlands",23,"1,89 m",Netherlands,Attack - Left Winger,right,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,383,"Jul 1, 2018",Cody Gakpo,netherlands,434675,,,,False,False,0,2754,False,2754,True
Anssumane Fati Vieira,2002-10-31,"Bissau, Guinea-Bissau",20,"1,78 m",Spain,Attack - Left Winger,right,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Sep 23, 2020",Ansu Fati,spain,466810,,,,False,False,0,1481,False,1481,True
Iké Dominique Ugbo,1998-09-21,"London, England",24,"1,84 m",Canada,Attack - Centre-Forward,right,ESTAC Troyes,/estac-troyes/startseite/verein/1095,1095,"Aug 4, 2022",Iké Ugbo,canada,339943,,,,True,True,2982,0,True,2982,False
Benjamin Sorba William Thomas,1999-01-25,"London, England",23,"1,85 m",Wales,Attack - Right Winger,right,Huddersfield Town,/huddersfield-town/startseite/verein/1110,1110,"Jan 13, 2021",Sorba Thomas,wales,475416,,,,True,True,2856,0,True,2856,False
Kyle Andrew Walker,1990-05-28,"Sheffield, England",32,"1,83 m",England,Defender - Right-Back,right,Manchester City,/manchester-city/startseite/verein/281,281,"Jul 14, 2017",Kyle Walker,england,95424,,,,False,False,0,6020,False,6020,True
Carlos Joaquín Correa,1994-08-13,"Juan Bautista Alberdi, Argentina",28,"1,88 m",Argentina,Attack - Second Striker,right,Inter Milan,/inter-milan/startseite/verein/46,46,"Jul 1, 2022",Joaquín Correa,argentina,227081,,2015-01-09,20.408358830092336,False,False,2872,1610,True,4482,True
Jason Steven Cummings,1995-08-01,"Edinburgh, Scotland",27,"1,78 m",Australia,Attack - Centre-Forward,left,Central Coast Mariners,/central-coast-mariners/startseite/verein/6954,6954,"Jan 23, 2022",Jason Cummings,australia,209583,,,,True,True,3828,301,False,4129,True
Christopher James Mepham,1997-11-05,"London, England",25,"1,90 m",Wales,Defender - Centre-Back,right,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,989,"Jan 22, 2019",Chris Mepham,wales,480987,,,,True,True,3302,0,True,3302,False
Raphaël Xavier Varane,1993-04-25,"Lille, France",29,"1,91 m",France,Defender - Centre-Back,right,Manchester United,/manchester-united/startseite/verein/985,985,"Aug 14, 2021",Raphaël Varane,france,164770,,2011-07-01,18.18244043341068,False,False,4160,797,True,4957,True
Немања Радоњић,1996-02-15,"Nis, Yugoslavia (Republic)",26,"1,85 m",Serbia,Attack - Left Winger,both,Torino FC,/torino-fc/startseite/verein/416,416,"Jul 7, 2022",Nemanja Radonjić,serbia,245078,,2013-10-01,17.62664531099201,False,False,2386,1545,True,3931,True
上田 綺世,1998-08-28,"Mito, Ibaraki, Japan",24,"1,82 m",Japan,Attack - Centre-Forward,right,Cercle Brugge,/cercle-brugge/startseite/verein/520,520,"Jul 1, 2022",Ayase Ueda,japan,589128,,2022-07-01,23.841694216855924,False,False,142,2864,True,3006,True
,1993-12-20,"Kumasi, Ghana",28,"1,94 m",Qatar,Attack - Centre-Forward,right,Al-Duhail SC,/al-duhail-sc/startseite/verein/26091,26091,"Feb 15, 2019",Mohammed Muntari,qatar,266935,,,,True,True,924,3794,False,4718,True
Thibaut Nicolas Marc Courtois,1992-05-11,"Bree, Belgium",30,"2,00 m",Belgium,Goalkeeper,left,Real Madrid,/real-madrid/startseite/verein/418,418,"Aug 9, 2018",Thibaut Courtois,belgium,108390,,2011-07-26,19.20641765402438,False,False,4135,1171,True,5306,True
,1997-03-22,"Wrexham, Wales",25,"1,73 m",Wales,Attack - Right Winger,left,Fulham FC,/fulham-fc/startseite/verein/931,931,"Jul 24, 2021",Harry Wilson,wales,279455,,,,True,True,3303,227,True,3530,True
Nathaniel Caleb Atkinson,1999-06-13,"Launceston, Tasmania, Australia",23,"1,81 m",Australia,Defender - Right-Back,right,Heart of Midlothian FC,/heart-of-midlothian-fc/startseite/verein/43,43,"Jan 1, 2022",Nathaniel Atkinson,australia,556038,,2022-01-01,22.554877923571325,False,False,323,2394,True,2717,True
ابولفضل جلالی,1998-06-26,"Amol, Mazandaran, Iran",24,"1,77 m",Iran,Defender - Left-Back,left,Esteghlal FC,/esteghlal-fc/startseite/verein/1076,1076,"Aug 31, 2021",Abolfazl Jalali,iran,599240,,,,False,False,0,3069,False,3069,True
محمد البريك,1992-09-15,"Makkah, Saudi Arabia",30,"1,70 m",Saudi Arabia,Defender - Right-Back,right,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jul 1, 2014",Mohammed Al-Burayk,saudi arabia,379058,,,,False,False,0,5179,False,5179,True
علي آل بليهي,1989-11-21,"Diriyah, Saudi Arabia",32,"1,78 m",Saudi Arabia,Defender - Centre-Back,left,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jul 1, 2017",Ali Al Boleahi,saudi arabia,229877,,,,False,False,0,6208,False,6208,True
,2001-06-20,"Banjul, The Gambia",21,"1,88 m",Senegal,Attack - Right Winger,right,Villarreal CF,/villarreal-cf/startseite/verein/1050,1050,"Jul 1, 2022",Nicolas Jackson,senegal,776890,,2019-07-01,18.029117641019322,False,False,1238,741,True,1979,True
,1991-07-08,"Breda, Netherlands",31,"1,93 m",Netherlands,Defender - Centre-Back,right,Liverpool FC,/liverpool-fc/startseite/verein/31,31,"Jan 1, 2018",Virgil van Dijk,netherlands,139208,,2013-07-01,21.982655359110726,False,False,3429,2185,True,5614,True
Jonathan Peter Williams,1993-10-09,"Tunbridge Wells, England",29,"1,68 m",Wales,midfield - Attacking Midfield,left,Swindon Town,/swindon-town/startseite/verein/352,352,"Aug 13, 2021",Jonathan Williams,wales,170322,,,,True,True,4597,193,True,4790,True
,1994-05-14,"São Paulo, Brazil",28,"1,83 m",Brazil,Defender - Centre-Back,right,Paris Saint-Germain,/paris-saint-germain/startseite/verein/583,583,"Jul 19, 2013",Marquinhos,brazil,181767,Marcos Aoás Corrêa,2013-01-03,18.642408810584747,False,False,3742,831,True,4573,True
بدر بانون,1993-09-30,"Casablanca, Morocco",29,"1,93 m",Morocco,Defender - Centre-Back,right,Qatar SC,/qatar-sc/startseite/verein/965,965,"Jul 31, 2022",Badr Benoun,morocco,245193,,2020-11-09,27.1107551832002,False,False,741,4058,True,4799,True
Pierre-Emile Kordt Højbjerg,1995-08-05,"København, Denmark",27,"1,85 m",Denmark,midfield - Central Midfield,right,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,148,"Aug 11, 2020",Pierre-Emile Höjbjerg,denmark,167799,,2012-07-01,16.906575768154035,False,False,3794,331,True,4125,True
Страхиња Павловић,2001-05-24,"Šabac, Yugoslavia (Republic)",21,"1,94 m",Serbia,Defender - Centre-Back,left,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,409,"Jul 1, 2022",Strahinja Pavlovic,serbia,574671,,2020-06-30,19.10237718775882,False,False,886,1120,True,2006,True
Thorgan Ganael Francis Hazard,1993-03-29,"La Louvière, Belgium",29,"1,75 m",Belgium,Attack - Left Winger,right,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,16,"Jul 1, 2019",Thorgan Hazard,belgium,102226,,2007-07-01,14.25628178538916,False,False,4953,31,True,4984,True
,1991-07-22,"Zenica, Jugoslawien (SFR)",31,"1,90 m",Croatia,Attack - Centre-Forward,left,CA Osasuna,/ca-osasuna/startseite/verein/331,331,"Jul 1, 2021",Ante Budimir,croatia,46413,,2008-07-01,16.944906466251872,False,False,3446,2154,True,5600,True
Jan Thilo Kehrer,1996-09-21,"Tübingen, Germany",26,"1,86 m",Germany,Defender - Centre-Back,right,West Ham United,/west-ham-united/startseite/verein/379,379,"Aug 17, 2022",Thilo Kehrer,germany,228948,,2018-08-16,21.90051814890107,False,False,1557,2155,True,3712,True
Ricardo Jorge Luz Horta,1994-09-15,"Almada, Portugal",28,"1,73 m",Portugal,Attack - Left Winger,right,SC Braga,/sc-braga/startseite/verein/1075,1075,"Jul 18, 2017",Ricardo Horta,portugal,261927,,2014-07-12,19.822446730596795,False,False,742,3707,False,4449,True
Héctor Miguel Herrera López,1990-04-19,"Tijuana, Mexico",32,"1,80 m",Mexico,midfield - Central Midfield,right,Houston Dynamo FC,/houston-dynamo-fc/startseite/verein/9168,9168,"Jul 7, 2022",Héctor Herrera,mexico,122043,,2013-07-01,23.201023977220615,False,False,3429,2630,True,6059,True
Haris Seferović,1992-02-22,"Sursee, Switzerland",30,"1,89 m",Switzerland,Attack - Centre-Forward,left,Galatasaray,/galatasaray/startseite/verein/141,141,"Jul 20, 2022",Haris Seferovic,switzerland,109256,,2012-01-04,19.866253242708613,False,False,4524,861,True,5385,True
André Morgan Rami Ayew,1989-12-17,"Seclin, France",32,"1,76 m",Ghana,Attack - Left Winger,left,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,656,"Jul 22, 2021",,,45403,,,,True,True,6182,0,True,6182,False
Marcelo Brozović,1992-11-16,"Zagreb, Croatia",29,"1,81 m",Croatia,midfield - Defensive Midfield,both,Inter Milan,/inter-milan/startseite/verein/46,46,"Jul 1, 2016",Marcelo Brozovic,croatia,156617,,2015-01-26,22.193474198648843,False,False,2854,2263,True,5117,True
,1997-12-06,"Zürich, Switzerland",24,"1,94 m",Switzerland,Goalkeeper,right,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,16,"Jul 1, 2021",Gregor Kobel,switzerland,257814,,2013-07-01,15.567739241736655,False,False,3001,270,True,3271,True
Aaron Ray Long,1992-10-12,"Oak Hills, California, United States",30,"1,86 m",United States,Defender - Centre-Back,right,New York Red Bulls,/new-york-red-bulls/startseite/verein/623,623,"Feb 22, 2017",Aaron Long,united states,271072,,2023-01-01,30.221017543139148,False,False,0,5194,True,5194,True
,1998-01-22,"Loreto, Italy",24,"1,87 m",Morocco,Attack - Centre-Forward,right,SSC Bari,/ssc-bari/startseite/verein/332,332,"Jul 1, 2022",Walid Cheddira,morocco,521407,,,,True,True,3224,0,True,3224,False
Kalvin Mark Phillips,1995-12-02,"Leeds, England",26,"1,79 m",England,midfield - Defensive Midfield,right,Manchester City,/manchester-city/startseite/verein/281,281,"Jul 4, 2022",Kalvin Phillips,england,351749,,,,False,False,0,4006,False,4006,True
طه ياسين الخنيسي,1992-01-06,"Zarzis, Tunisia",30,"1,80 m",Tunisia,Attack - Centre-Forward,right,Kuwait SC,/kuwait-sc/startseite/verein/15482,15482,"Jan 7, 2022",,,142252,,2021-07-01,29.484520558259238,False,False,507,4925,True,5432,True
Hassan Mohammed Tambakti/ حسان محمد تمبكتي,1999-02-09,"Riyadh, Saudi Arabia",23,"1,82 m",Saudi Arabia,Defender - Centre-Back,right,Al-Shabab Club (Riyadh),/al-shabab-club-riyadh-/startseite/verein/9840,9840,"May 31, 2018",Hassan Tambakti,saudi arabia,509897,,,,False,False,0,2841,False,2841,True
Kristijan Jakić,1997-05-14,"Split, Croatia",25,"1,81 m",Croatia,midfield - Defensive Midfield,right,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,24,"Jul 1, 2022",Kristijan Jakic,croatia,374954,,2021-08-30,24.29618678001602,False,False,446,3031,True,3477,True
Héctor Alfredo Moreno Herrera,1988-01-17,"Culiacán Rosales, Mexico",34,"1,84 m",Mexico,Defender - Centre-Back,left,CF Monterrey,/cf-monterrey/startseite/verein/2407,2407,"Jul 1, 2021",Héctor Moreno,mexico,51046,,2008-01-01,19.956604173939233,False,False,4930,1952,False,6882,True
João Maria Lobo Alves Palhinha Gonçalves,1995-07-09,"Lisboa, Portugal",27,"1,90 m",Portugal,midfield - Defensive Midfield,right,Fulham FC,/fulham-fc/startseite/verein/931,931,"Jul 4, 2022",João Palhinha,portugal,257455,,2022-07-04,26.98754936788572,False,False,139,4013,True,4152,True
Benjamin William White,1997-10-08,"Poole, England",25,"1,86 m",England,Defender - Centre-Back,right,Arsenal FC,/arsenal-fc/startseite/verein/11,11,"Jul 30, 2021",Ben White,england,335721,,2015-01-01,17.232386701985668,False,False,303,3027,False,3330,True
